 189190 ( 1.071470e+02, 2.024448e+02,-1.000000e+00)
 189191 ( 1.082533e+02, 2.158761e+02, 0.000000e+00)
 189192 ( 1.082533e+02, 2.158761e+02,-1.000000e+00)
 189193 ( 1.082589e+02, 2.148057e+02, 0.000000e+00)
 189194 ( 1.082589e+02, 2.148057e+02,-1.000000e+00)
 189195 ( 1.082644e+02, 2.137353e+02, 0.000000e+00)
 189196 ( 1.082644e+02, 2.137353e+02,-1.000000e+00)
 189197 ( 1.082699e+02, 2.126649e+02, 0.000000e+00)
 189198 ( 1.082699e+02, 2.126649e+02,-1.000000e+00)
 189199 ( 1.082755e+02, 2.115945e+02, 0.000000e+00)
 189200 ( 1.082755e+02, 2.115945e+02,-1.000000e+00)
 189201 ( 1.082810e+02, 2.105241e+02, 0.000000e+00)
 189202 ( 1.082810e+02, 2.105241e+02,-1.000000e+00)
 189203 ( 1.082866e+02, 2.094537e+02, 0.000000e+00)
 189204 ( 1.082866e+02, 2.094537e+02,-1.000000e+00)
 189205 ( 1.082921e+02, 2.083833e+02, 0.000000e+00)
 189206 ( 1.082921e+02, 2.083833e+02,-1.000000e+00)
 189207 ( 1.082977e+02, 2.073128e+02, 0.000000e+00)
 189208 ( 1.082977e+02, 2.073128e+02,-1.000000e+00)
 189209 ( 1.083032e+02, 2.062424e+02, 0.000000e+00)
 189210 ( 1.083032e+02, 2.062424e+02,-1.000000e+00)
 189211 ( 1.083087e+02, 2.051720e+02, 0.000000e+00)
 189212 ( 1.083087e+02, 2.051720e+02,-1.000000e+00)
 189213 ( 1.083143e+02, 2.041016e+02, 0.000000e+00)
 189214 ( 1.083143e+02, 2.041016e+02,-1.000000e+00)
 189215 ( 1.083198e+02, 2.030312e+02, 0.000000e+00)
 189216 ( 1.083198e+02, 2.030312e+02,-1.000000e+00)
 189217 ( 1.093942e+02, 2.163947e+02, 0.000000e+00)
 189218 ( 1.093942e+02, 2.163947e+02,-1.000000e+00)
 189219 ( 1.094024e+02, 2.153300e+02, 0.000000e+00)
 189220 ( 1.094024e+02, 2.153300e+02,-1.000000e+00)
 189221 ( 1.094106e+02, 2.142652e+02, 0.000000e+00)
 189222 ( 1.094106e+02, 2.142652e+02,-1.000000e+00)
 189223 ( 1.094188e+02, 2.132004e+02, 0.000000e+00)
 189224 ( 1.094188e+02, 2.132004e+02,-1.000000e+00)
 189225 ( 1.094270e+02, 2.121357e+02, 0.000000e+00)
 189226 ( 1.094270e+02, 2.121357e+02,-1.000000e+00)
 189227 ( 1.094352e+02, 2.110709e+02, 0.000000e+00)
 189228 ( 1.094352e+02, 2.110709e+02,-1.000000e+00)
 189229 ( 1.094434e+02, 2.100061e+02, 0.000000e+00)
 189230 ( 1.094434e+02, 2.100061e+02,-1.000000e+00)
 189231 ( 1.094516e+02, 2.089414e+02, 0.000000e+00)
 189232 ( 1.094516e+02, 2.089414e+02,-1.000000e+00)
 189233 ( 1.094598e+02, 2.078766e+02, 0.000000e+00)
 189234 ( 1.094598e+02, 2.078766e+02,-1.000000e+00)
 189235 ( 1.094680e+02, 2.068119e+02, 0.000000e+00)
 189236 ( 1.094680e+02, 2.068119e+02,-1.000000e+00)
 189237 ( 1.094762e+02, 2.057471e+02, 0.000000e+00)
 189238 ( 1.094762e+02, 2.057471e+02,-1.000000e+00)
 189239 ( 1.094844e+02, 2.046823e+02, 0.000000e+00)
 189240 ( 1.094844e+02, 2.046823e+02,-1.000000e+00)
 189241 ( 1.094926e+02, 2.036176e+02, 0.000000e+00)
 189242 ( 1.094926e+02, 2.036176e+02,-1.000000e+00)
 189243 ( 1.105350e+02, 2.169133e+02, 0.000000e+00)
 189244 ( 1.105350e+02, 2.169133e+02,-1.000000e+00)
 189245 ( 1.105459e+02, 2.158542e+02, 0.000000e+00)
 189246 ( 1.105459e+02, 2.158542e+02,-1.000000e+00)
 189247 ( 1.105567e+02, 2.147951e+02, 0.000000e+00)
 189248 ( 1.105567e+02, 2.147951e+02,-1.000000e+00)
 189249 ( 1.105676e+02, 2.137360e+02, 0.000000e+00)
 189250 ( 1.105676e+02, 2.137360e+02,-1.000000e+00)
 189251 ( 1.105785e+02, 2.126769e+02, 0.000000e+00)
 189252 ( 1.105785e+02, 2.126769e+02,-1.000000e+00)
 189253 ( 1.105893e+02, 2.116177e+02, 0.000000e+00)
 189254 ( 1.105893e+02, 2.116177e+02,-1.000000e+00)
 189255 ( 1.106002e+02, 2.105586e+02, 0.000000e+00)
 189256 ( 1.106002e+02, 2.105586e+02,-1.000000e+00)
 189257 ( 1.106111e+02, 2.094995e+02, 0.000000e+00)
 189258 ( 1.106111e+02, 2.094995e+02,-1.000000e+00)
 189259 ( 1.106219e+02, 2.084404e+02, 0.000000e+00)
 189260 ( 1.106219e+02, 2.084404e+02,-1.000000e+00)
 189261 ( 1.106328e+02, 2.073813e+02, 0.000000e+00)
 189262 ( 1.106328e+02, 2.073813e+02,-1.000000e+00)
 189263 ( 1.106437e+02, 2.063222e+02, 0.000000e+00)
 189264 ( 1.106437e+02, 2.063222e+02,-1.000000e+00)
 189265 ( 1.106545e+02, 2.052631e+02, 0.000000e+00)
 189266 ( 1.106545e+02, 2.052631e+02,-1.000000e+00)
 189267 ( 1.106654e+02, 2.042040e+02, 0.000000e+00)
 189268 ( 1.106654e+02, 2.042040e+02,-1.000000e+00)
 189269 ( 4.310041e+01, 2.014250e+02, 0.000000e+00)
 189270 ( 4.210124e+01, 2.013420e+02, 0.000000e+00)
 189271 ( 4.310041e+01, 2.014250e+02,-1.000000e+00)
 189272 ( 4.309480e+01, 2.002523e+02, 0.000000e+00)
 189273 ( 4.210124e+01, 2.013420e+02,-1.000000e+00)
 189274 ( 4.309480e+01, 2.002523e+02,-1.000000e+00)
 189275 ( 4.209538e+01, 2.001792e+02, 0.000000e+00)
 189276 ( 4.209538e+01, 2.001792e+02,-1.000000e+00)
 189277 ( 4.110208e+01, 2.012590e+02, 0.000000e+00)
 189278 ( 4.110208e+01, 2.012590e+02,-1.000000e+00)
 189279 ( 4.109597e+01, 2.001061e+02, 0.000000e+00)
 189280 ( 4.109597e+01, 2.001061e+02,-1.000000e+00)
 189281 ( 4.010291e+01, 2.011759e+02, 0.000000e+00)
 189282 ( 4.010291e+01, 2.011759e+02,-1.000000e+00)
 189283 ( 4.009655e+01, 2.000329e+02, 0.000000e+00)
 189284 ( 4.009655e+01, 2.000329e+02,-1.000000e+00)
 189285 ( 3.910374e+01, 2.010929e+02, 0.000000e+00)
 189286 ( 3.910374e+01, 2.010929e+02,-1.000000e+00)
 189287 ( 3.909713e+01, 1.999598e+02, 0.000000e+00)
 189288 ( 3.909713e+01, 1.999598e+02,-1.000000e+00)
 189289 ( 3.810423e+01, 2.010187e+02, 0.000000e+00)
 189290 ( 3.810423e+01, 2.010187e+02,-1.000000e+00)
 189291 ( 3.809741e+01, 1.998944e+02, 0.000000e+00)
 189292 ( 3.809741e+01, 1.998944e+02,-1.000000e+00)
 189293 ( 3.710163e+01, 2.010236e+02, 0.000000e+00)
 189294 ( 3.710163e+01, 2.010236e+02,-1.000000e+00)
 189295 ( 3.709499e+01, 1.998983e+02, 0.000000e+00)
 189296 ( 3.709499e+01, 1.998983e+02,-1.000000e+00)
 189297 ( 3.609903e+01, 2.010286e+02, 0.000000e+00)
 189298 ( 3.609903e+01, 2.010286e+02,-1.000000e+00)
 189299 ( 3.609257e+01, 1.999021e+02, 0.000000e+00)
 189300 ( 3.609257e+01, 1.999021e+02,-1.000000e+00)
 189301 ( 3.509643e+01, 2.010335e+02, 0.000000e+00)
 189302 ( 3.509643e+01, 2.010335e+02,-1.000000e+00)
 189303 ( 3.509015e+01, 1.999060e+02, 0.000000e+00)
 189304 ( 3.509015e+01, 1.999060e+02,-1.000000e+00)
 189305 ( 3.409383e+01, 2.010384e+02, 0.000000e+00)
 189306 ( 3.409383e+01, 2.010384e+02,-1.000000e+00)
 189307 ( 3.408773e+01, 1.999098e+02, 0.000000e+00)
 189308 ( 3.408773e+01, 1.999098e+02,-1.000000e+00)
 189309 ( 3.309123e+01, 2.010434e+02, 0.000000e+00)
 189310 ( 3.309123e+01, 2.010434e+02,-1.000000e+00)
 189311 ( 3.308531e+01, 1.999137e+02, 0.000000e+00)
 189312 ( 3.308531e+01, 1.999137e+02,-1.000000e+00)
 189313 ( 3.208863e+01, 2.010483e+02, 0.000000e+00)
 189314 ( 3.208863e+01, 2.010483e+02,-1.000000e+00)
 189315 ( 3.208289e+01, 1.999175e+02, 0.000000e+00)
 189316 ( 3.208289e+01, 1.999175e+02,-1.000000e+00)
 189317 ( 3.108603e+01, 2.010532e+02, 0.000000e+00)
 189318 ( 3.108603e+01, 2.010532e+02,-1.000000e+00)
 189319 ( 3.108047e+01, 1.999214e+02, 0.000000e+00)
 189320 ( 3.108047e+01, 1.999214e+02,-1.000000e+00)
 189321 ( 3.008343e+01, 2.010582e+02, 0.000000e+00)
 189322 ( 3.008343e+01, 2.010582e+02,-1.000000e+00)
 189323 ( 3.007805e+01, 1.999252e+02, 0.000000e+00)
 189324 ( 3.007805e+01, 1.999252e+02,-1.000000e+00)
 189325 ( 2.908083e+01, 2.010631e+02, 0.000000e+00)
 189326 ( 2.908083e+01, 2.010631e+02,-1.000000e+00)
 189327 ( 2.907563e+01, 1.999291e+02, 0.000000e+00)
 189328 ( 2.907563e+01, 1.999291e+02,-1.000000e+00)
 189329 ( 2.807823e+01, 2.010681e+02, 0.000000e+00)
 189330 ( 2.807823e+01, 2.010681e+02,-1.000000e+00)
 189331 ( 2.807321e+01, 1.999329e+02, 0.000000e+00)
 189332 ( 2.807321e+01, 1.999329e+02,-1.000000e+00)
 189333 ( 2.707563e+01, 2.010730e+02, 0.000000e+00)
 189334 ( 2.707563e+01, 2.010730e+02,-1.000000e+00)
 189335 ( 2.707079e+01, 1.999368e+02, 0.000000e+00)
 189336 ( 2.707079e+01, 1.999368e+02,-1.000000e+00)
 189337 ( 2.607303e+01, 2.010779e+02, 0.000000e+00)
 189338 ( 2.607303e+01, 2.010779e+02,-1.000000e+00)
 189339 ( 2.606837e+01, 1.999406e+02, 0.000000e+00)
 189340 ( 2.606837e+01, 1.999406e+02,-1.000000e+00)
 189341 ( 2.507043e+01, 2.010829e+02, 0.000000e+00)
 189342 ( 2.507043e+01, 2.010829e+02,-1.000000e+00)
 189343 ( 2.506595e+01, 1.999445e+02, 0.000000e+00)
 189344 ( 2.506595e+01, 1.999445e+02,-1.000000e+00)
 189345 ( 2.406783e+01, 2.010878e+02, 0.000000e+00)
 189346 ( 2.406783e+01, 2.010878e+02,-1.000000e+00)
 189347 ( 2.406353e+01, 1.999483e+02, 0.000000e+00)
 189348 ( 2.406353e+01, 1.999483e+02,-1.000000e+00)
 189349 ( 2.306523e+01, 2.010928e+02, 0.000000e+00)
 189350 ( 2.306523e+01, 2.010928e+02,-1.000000e+00)
 189351 ( 2.306111e+01, 1.999522e+02, 0.000000e+00)
 189352 ( 2.306111e+01, 1.999522e+02,-1.000000e+00)
 189353 ( 2.206263e+01, 2.010977e+02, 0.000000e+00)
 189354 ( 2.206263e+01, 2.010977e+02,-1.000000e+00)
 189355 ( 2.205869e+01, 1.999560e+02, 0.000000e+00)
 189356 ( 2.205869e+01, 1.999560e+02,-1.000000e+00)
 189357 ( 2.106003e+01, 2.011026e+02, 0.000000e+00)
 189358 ( 2.106003e+01, 2.011026e+02,-1.000000e+00)
 189359 ( 2.105626e+01, 1.999599e+02, 0.000000e+00)
 189360 ( 2.105626e+01, 1.999599e+02,-1.000000e+00)
 189361 ( 2.005743e+01, 2.011076e+02, 0.000000e+00)
 189362 ( 2.005743e+01, 2.011076e+02,-1.000000e+00)
 189363 ( 2.005384e+01, 1.999637e+02, 0.000000e+00)
 189364 ( 2.005384e+01, 1.999637e+02,-1.000000e+00)
 189365 ( 1.905483e+01, 2.011125e+02, 0.000000e+00)
 189366 ( 1.905483e+01, 2.011125e+02,-1.000000e+00)
 189367 ( 1.905142e+01, 1.999676e+02, 0.000000e+00)
 189368 ( 1.905142e+01, 1.999676e+02,-1.000000e+00)
 189369 ( 1.805223e+01, 2.011174e+02, 0.000000e+00)
 189370 ( 1.805223e+01, 2.011174e+02,-1.000000e+00)
 189371 ( 1.804900e+01, 1.999714e+02, 0.000000e+00)
 189372 ( 1.804900e+01, 1.999714e+02,-1.000000e+00)
 189373 ( 1.704963e+01, 2.011224e+02, 0.000000e+00)
 189374 ( 1.704963e+01, 2.011224e+02,-1.000000e+00)
 189375 ( 1.704658e+01, 1.999753e+02, 0.000000e+00)
 189376 ( 1.704658e+01, 1.999753e+02,-1.000000e+00)
 189377 ( 1.604703e+01, 2.011273e+02, 0.000000e+00)
 189378 ( 1.604703e+01, 2.011273e+02,-1.000000e+00)
 189379 ( 1.604416e+01, 1.999791e+02, 0.000000e+00)
 189380 ( 1.604416e+01, 1.999791e+02,-1.000000e+00)
 189381 ( 1.504443e+01, 2.011323e+02, 0.000000e+00)
 189382 ( 1.504443e+01, 2.011323e+02,-1.000000e+00)
 189383 ( 1.504174e+01, 1.999830e+02, 0.000000e+00)
 189384 ( 1.504174e+01, 1.999830e+02,-1.000000e+00)
 189385 ( 1.404183e+01, 2.011372e+02, 0.000000e+00)
 189386 ( 1.404183e+01, 2.011372e+02,-1.000000e+00)
 189387 ( 1.403932e+01, 1.999868e+02, 0.000000e+00)
 189388 ( 1.403932e+01, 1.999868e+02,-1.000000e+00)
 189389 ( 1.303923e+01, 2.011421e+02, 0.000000e+00)
 189390 ( 1.303923e+01, 2.011421e+02,-1.000000e+00)
 189391 ( 1.303690e+01, 1.999907e+02, 0.000000e+00)
 189392 ( 1.303690e+01, 1.999907e+02,-1.000000e+00)
 189393 ( 1.203663e+01, 2.011471e+02, 0.000000e+00)
 189394 ( 1.203663e+01, 2.011471e+02,-1.000000e+00)
 189395 ( 1.203448e+01, 1.999945e+02, 0.000000e+00)
 189396 ( 1.203448e+01, 1.999945e+02,-1.000000e+00)
 189397 ( 1.103403e+01, 2.011520e+02, 0.000000e+00)
 189398 ( 1.103403e+01, 2.011520e+02,-1.000000e+00)
 189399 ( 1.103206e+01, 1.999984e+02, 0.000000e+00)
 189400 ( 1.103206e+01, 1.999984e+02,-1.000000e+00)
 189401 ( 1.003143e+01, 2.011569e+02, 0.000000e+00)
 189402 ( 1.003143e+01, 2.011569e+02,-1.000000e+00)
 189403 ( 1.002964e+01, 2.000022e+02, 0.000000e+00)
 189404 ( 1.002964e+01, 2.000022e+02,-1.000000e+00)
 189405 ( 9.028833e+00, 2.011619e+02, 0.000000e+00)
 189406 ( 9.028833e+00, 2.011619e+02,-1.000000e+00)
 189407 ( 9.027219e+00, 2.000061e+02, 0.000000e+00)
 189408 ( 9.027219e+00, 2.000061e+02,-1.000000e+00)
 189409 ( 8.026233e+00, 2.011668e+02, 0.000000e+00)
 189410 ( 8.026233e+00, 2.011668e+02,-1.000000e+00)
 189411 ( 8.024799e+00, 2.000099e+02, 0.000000e+00)
 189412 ( 8.024799e+00, 2.000099e+02,-1.000000e+00)
 189413 ( 7.023634e+00, 2.011718e+02, 0.000000e+00)
 189414 ( 7.023634e+00, 2.011718e+02,-1.000000e+00)
 189415 ( 7.022378e+00, 2.000138e+02, 0.000000e+00)
 189416 ( 7.022378e+00, 2.000138e+02,-1.000000e+00)
 189417 ( 6.021034e+00, 2.011767e+02, 0.000000e+00)
 189418 ( 6.021034e+00, 2.011767e+02,-1.000000e+00)
 189419 ( 6.019958e+00, 2.000176e+02, 0.000000e+00)
 189420 ( 6.019958e+00, 2.000176e+02,-1.000000e+00)
 189421 ( 5.018434e+00, 2.011816e+02, 0.000000e+00)
 189422 ( 5.018434e+00, 2.011816e+02,-1.000000e+00)
 189423 ( 5.017537e+00, 2.000215e+02, 0.000000e+00)
 189424 ( 5.017537e+00, 2.000215e+02,-1.000000e+00)
 189425 ( 4.015834e+00, 2.011866e+02, 0.000000e+00)
 189426 ( 4.015834e+00, 2.011866e+02,-1.000000e+00)
 189427 ( 4.015117e+00, 2.000253e+02, 0.000000e+00)
 189428 ( 4.015117e+00, 2.000253e+02,-1.000000e+00)
 189429 ( 3.013234e+00, 2.011915e+02, 0.000000e+00)
 189430 ( 3.013234e+00, 2.011915e+02,-1.000000e+00)
 189431 ( 3.012696e+00, 2.000292e+02, 0.000000e+00)
 189432 ( 3.012696e+00, 2.000292e+02,-1.000000e+00)
 189433 ( 2.010634e+00, 2.011965e+02, 0.000000e+00)
 189434 ( 2.010634e+00, 2.011965e+02,-1.000000e+00)
 189435 ( 2.010276e+00, 2.000330e+02, 0.000000e+00)
 189436 ( 2.010276e+00, 2.000330e+02,-1.000000e+00)
 189437 ( 1.008034e+00, 2.012014e+02, 0.000000e+00)
 189438 ( 1.008034e+00, 2.012014e+02,-1.000000e+00)
 189439 ( 1.007855e+00, 2.000369e+02, 0.000000e+00)
 189440 ( 1.007855e+00, 2.000369e+02,-1.000000e+00)
 189441 ( 5.434600e-03, 2.012063e+02, 0.000000e+00)
 189442 ( 5.434600e-03, 2.012063e+02,-1.000000e+00)
 189443 ( 5.434600e-03, 2.000407e+02, 0.000000e+00)
 189444 ( 5.434600e-03, 2.000407e+02,-1.000000e+00)
 189445 ( 4.308919e+01, 1.990796e+02, 0.000000e+00)
 189446 ( 4.308919e+01, 1.990796e+02,-1.000000e+00)
 189447 ( 4.208952e+01, 1.990164e+02, 0.000000e+00)
 189448 ( 4.208952e+01, 1.990164e+02,-1.000000e+00)
 189449 ( 4.108986e+01, 1.989532e+02, 0.000000e+00)
 189450 ( 4.108986e+01, 1.989532e+02,-1.000000e+00)
 189451 ( 4.009019e+01, 1.988900e+02, 0.000000e+00)
 189452 ( 4.009019e+01, 1.988900e+02,-1.000000e+00)
 189453 ( 3.909052e+01, 1.988267e+02, 0.000000e+00)
 189454 ( 3.909052e+01, 1.988267e+02,-1.000000e+00)
 189455 ( 3.809060e+01, 1.987701e+02, 0.000000e+00)
 189456 ( 3.809060e+01, 1.987701e+02,-1.000000e+00)
 189457 ( 3.708836e+01, 1.987729e+02, 0.000000e+00)
 189458 ( 3.708836e+01, 1.987729e+02,-1.000000e+00)
 189459 ( 3.608611e+01, 1.987757e+02, 0.000000e+00)
 189460 ( 3.608611e+01, 1.987757e+02,-1.000000e+00)
 189461 ( 3.508387e+01, 1.987784e+02, 0.000000e+00)
 189462 ( 3.508387e+01, 1.987784e+02,-1.000000e+00)
 189463 ( 3.408163e+01, 1.987812e+02, 0.000000e+00)
 189464 ( 3.408163e+01, 1.987812e+02,-1.000000e+00)
 189465 ( 3.307939e+01, 1.987840e+02, 0.000000e+00)
 189466 ( 3.307939e+01, 1.987840e+02,-1.000000e+00)
 189467 ( 3.207715e+01, 1.987867e+02, 0.000000e+00)
 189468 ( 3.207715e+01, 1.987867e+02,-1.000000e+00)
 189469 ( 3.107491e+01, 1.987895e+02, 0.000000e+00)
 189470 ( 3.107491e+01, 1.987895e+02,-1.000000e+00)
 189471 ( 3.007267e+01, 1.987922e+02, 0.000000e+00)
 189472 ( 3.007267e+01, 1.987922e+02,-1.000000e+00)
 189473 ( 2.907043e+01, 1.987950e+02, 0.000000e+00)
 189474 ( 2.907043e+01, 1.987950e+02,-1.000000e+00)
 189475 ( 2.806819e+01, 1.987978e+02, 0.000000e+00)
 189476 ( 2.806819e+01, 1.987978e+02,-1.000000e+00)
 189477 ( 2.706594e+01, 1.988005e+02, 0.000000e+00)
 189478 ( 2.706594e+01, 1.988005e+02,-1.000000e+00)
 189479 ( 2.606370e+01, 1.988033e+02, 0.000000e+00)
 189480 ( 2.606370e+01, 1.988033e+02,-1.000000e+00)
 189481 ( 2.506146e+01, 1.988061e+02, 0.000000e+00)
 189482 ( 2.506146e+01, 1.988061e+02,-1.000000e+00)
 189483 ( 2.405922e+01, 1.988088e+02, 0.000000e+00)
 189484 ( 2.405922e+01, 1.988088e+02,-1.000000e+00)
 189485 ( 2.305698e+01, 1.988116e+02, 0.000000e+00)
 189486 ( 2.305698e+01, 1.988116e+02,-1.000000e+00)
 189487 ( 2.205474e+01, 1.988143e+02, 0.000000e+00)
 189488 ( 2.205474e+01, 1.988143e+02,-1.000000e+00)
 189489 ( 2.105250e+01, 1.988171e+02, 0.000000e+00)
 189490 ( 2.105250e+01, 1.988171e+02,-1.000000e+00)
 189491 ( 2.005026e+01, 1.988199e+02, 0.000000e+00)
 189492 ( 2.005026e+01, 1.988199e+02,-1.000000e+00)
 189493 ( 1.904802e+01, 1.988226e+02, 0.000000e+00)
 189494 ( 1.904802e+01, 1.988226e+02,-1.000000e+00)
 189495 ( 1.804577e+01, 1.988254e+02, 0.000000e+00)
 189496 ( 1.804577e+01, 1.988254e+02,-1.000000e+00)
 189497 ( 1.704353e+01, 1.988282e+02, 0.000000e+00)
 189498 ( 1.704353e+01, 1.988282e+02,-1.000000e+00)
 189499 ( 1.604129e+01, 1.988309e+02, 0.000000e+00)
 189500 ( 1.604129e+01, 1.988309e+02,-1.000000e+00)
 189501 ( 1.503905e+01, 1.988337e+02, 0.000000e+00)
 189502 ( 1.503905e+01, 1.988337e+02,-1.000000e+00)
 189503 ( 1.403681e+01, 1.988364e+02, 0.000000e+00)
 189504 ( 1.403681e+01, 1.988364e+02,-1.000000e+00)
 189505 ( 1.303457e+01, 1.988392e+02, 0.000000e+00)
 189506 ( 1.303457e+01, 1.988392e+02,-1.000000e+00)
 189507 ( 1.203233e+01, 1.988420e+02, 0.000000e+00)
 189508 ( 1.203233e+01, 1.988420e+02,-1.000000e+00)
 189509 ( 1.103009e+01, 1.988447e+02, 0.000000e+00)
 189510 ( 1.103009e+01, 1.988447e+02,-1.000000e+00)
 189511 ( 1.002785e+01, 1.988475e+02, 0.000000e+00)
 189512 ( 1.002785e+01, 1.988475e+02,-1.000000e+00)
 189513 ( 9.025605e+00, 1.988503e+02, 0.000000e+00)
 189514 ( 9.025605e+00, 1.988503e+02,-1.000000e+00)
 189515 ( 8.023364e+00, 1.988530e+02, 0.000000e+00)
 189516 ( 8.023364e+00, 1.988530e+02,-1.000000e+00)
 189517 ( 7.021122e+00, 1.988558e+02, 0.000000e+00)
 189518 ( 7.021122e+00, 1.988558e+02,-1.000000e+00)
 189519 ( 6.018881e+00, 1.988585e+02, 0.000000e+00)
 189520 ( 6.018881e+00, 1.988585e+02,-1.000000e+00)
 189521 ( 5.016640e+00, 1.988613e+02, 0.000000e+00)
 189522 ( 5.016640e+00, 1.988613e+02,-1.000000e+00)
 189523 ( 4.014399e+00, 1.988641e+02, 0.000000e+00)
 189524 ( 4.014399e+00, 1.988641e+02,-1.000000e+00)
 189525 ( 3.012158e+00, 1.988668e+02, 0.000000e+00)
 189526 ( 3.012158e+00, 1.988668e+02,-1.000000e+00)
 189527 ( 2.009917e+00, 1.988696e+02, 0.000000e+00)
 189528 ( 2.009917e+00, 1.988696e+02,-1.000000e+00)
 189529 ( 1.007676e+00, 1.988724e+02, 0.000000e+00)
 189530 ( 1.007676e+00, 1.988724e+02,-1.000000e+00)
 189531 ( 5.434600e-03, 1.988751e+02, 0.000000e+00)
 189532 ( 5.434600e-03, 1.988751e+02,-1.000000e+00)
 189533 ( 4.308358e+01, 1.979069e+02, 0.000000e+00)
 189534 ( 4.308358e+01, 1.979069e+02,-1.000000e+00)
 189535 ( 4.208366e+01, 1.978536e+02, 0.000000e+00)
 189536 ( 4.208366e+01, 1.978536e+02,-1.000000e+00)
 189537 ( 4.108375e+01, 1.978003e+02, 0.000000e+00)
 189538 ( 4.108375e+01, 1.978003e+02,-1.000000e+00)
 189539 ( 4.008383e+01, 1.977470e+02, 0.000000e+00)
 189540 ( 4.008383e+01, 1.977470e+02,-1.000000e+00)
 189541 ( 3.908391e+01, 1.976937e+02, 0.000000e+00)
 189542 ( 3.908391e+01, 1.976937e+02,-1.000000e+00)
 189543 ( 3.808378e+01, 1.976459e+02, 0.000000e+00)
 189544 ( 3.808378e+01, 1.976459e+02,-1.000000e+00)
 189545 ( 3.708172e+01, 1.976476e+02, 0.000000e+00)
 189546 ( 3.708172e+01, 1.976476e+02,-1.000000e+00)
 189547 ( 3.607966e+01, 1.976492e+02, 0.000000e+00)
 189548 ( 3.607966e+01, 1.976492e+02,-1.000000e+00)
 189549 ( 3.507760e+01, 1.976509e+02, 0.000000e+00)
